"Species","Year","Caught","Sold","ReportingDiff","PercRepDiff","Value","PricePerLb","InflAdj","AdjValue","AdjPricePerLb","Species","FisheryGroup","Genus","SpeciesName","SpeciesLabelShort","SpeciesLabelLong"
"Kawakawa",1966,27920,20696,7224,34.9052957093158,3920,0.19,7.45,29204,1.4155,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1967,49089,45570,3519,7.72218564845293,5379,0.12,7.23,38890.17,0.8676,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1968,29193,27479,1714,6.23749044725063,4899,0.18,6.94,33999.06,1.2492,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1969,38827,36628,2199,6.0036038003713,10068,0.27,6.58,66247.44,1.7766,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1970,17625,16778,847,5.0482775062582,4798,0.29,6.22,29843.56,1.8038,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1971,28578,23123,5455,23.5912295117416,7038,0.3,5.96,41946.48,1.788,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1972,36553,28865,7688,26.6343322362723,7171,0.25,5.78,41448.38,1.445,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1973,32480,25910,6570,25.3570050173678,7884,0.3,5.44,42888.96,1.632,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1974,34774,28205,6569,23.2901967736217,8952,0.32,4.9,43864.8,1.568,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1975,65888,53867,12021,22.316074776765,16060,0.3,4.49,72109.4,1.347,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1976,91382,75624,15758,20.8373003279382,23215,0.31,4.24,98431.6,1.3144,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1977,96698,75292,21406,28.4306433618446,28974,0.38,3.98,115316.52,1.5124,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1978,78521,70443,8078,11.4674275655495,38298,0.54,3.7,141702.6,1.998,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1979,55258,45681,9577,20.9649526061163,28742,0.63,3.33,95710.86,2.0979,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1980,48286,40653,7633,18.7759820923425,31244,0.77,2.93,91544.92,2.2561,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1981,36673,30489,6184,20.2827249171832,24986,0.82,2.66,66462.76,2.1812,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1982,33839,29672,4167,14.0435427338905,29651,1,2.5,74127.5,2.5,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1983,23283,19531,3752,19.2104858942194,24173,1.24,2.42,58498.66,3.0008,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1984,34849,27378,7471,27.2883336985901,22656,0.83,2.32,52561.92,1.9256,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1985,12295,10543,1752,16.6176610073034,12120,1.15,2.24,27148.8,2.576,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1986,24425,21918,2507,11.4380874167351,27672,1.26,2.2,60878.4,2.772,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1987,24705,14929,9776,65.4832875611227,15482,1.04,2.13,32976.66,2.2152,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1988,25537,15219,10318,67.7968329062356,17077,1.12,2.04,34837.08,2.2848,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1989,26872,19870,7002,35.2390538500252,22860,1.15,1.95,44577,2.2425,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1990,27688,20134,7554,37.5186252110857,25618,1.27,1.85,47393.3,2.3495,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1991,18722,12238,6484,52.9825134825952,16479,1.35,1.77,29167.83,2.3895,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1992,27101,20704,6397,30.8974111282844,27926,1.35,1.72,48032.72,2.322,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1993,17536,13087,4449,33.9955681210361,16841,1.29,1.67,28124.47,2.1543,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1994,27366,19571,7795,39.8293393285984,26947,1.38,1.63,43923.61,2.2494,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1995,10675,7001,3674,52.4782173975146,8475,1.21,1.58,13390.5,1.9118,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1996,9851,6673,3178,47.6247564813427,8195,1.23,1.54,12620.3,1.8942,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1997,8798,6236,2562,41.08402822322,7385,1.18,1.5,11077.5,1.77,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1998,11018,7172,3846,53.6252091466815,8608,1.2,1.48,12739.84,1.776,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",1999,9227,5228,3999,76.4919663351186,6288,1.2,1.45,9117.6,1.74,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2000,10060,7684,2376,30.9213951067153,10060,1.31,1.4,14084,1.834,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2001,10250,6955,3295,47.3759884974838,7935,1.14,1.36,10791.6,1.5504,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2002,11042,9024,2018,22.3625886524823,8951,0.99,1.34,11994.34,1.3266,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2003,8307,4327,3980,91.9805870117865,4650,1.07,1.31,6091.5,1.4017,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2004,7337,3393,3944,116.239316239316,4893,1.44,1.28,6263.04,1.8432,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2005,7989,3354,4635,138.193202146691,4867,1.45,1.24,6035.08,1.798,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2006,10821,2926,7895,269.822282980178,5341,1.83,1.2,6409.2,2.196,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2007,8624,2548,6076,238.461538461538,3949,1.55,1.16,4580.84,1.798,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2008,8394,2443,5951,243.593941874744,4615,1.89,1.12,5168.8,2.1168,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2009,10766,5262,5504,104.599011782592,11894,2.26,1.13,13440.22,2.5538,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2010,9056,2341,6715,286.84322938915,5268,2.25,1.11,5847.48,2.4975,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2011,6104,2210,3894,176.199095022624,5629,2.55,1.07,6023.03,2.7285,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2012,6909,3746,3163,84.4367325146823,11449,3.06,1.05,12021.45,3.213,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2013,9789,5224,4565,87.385145482389,14198,2.72,1.04,14765.92,2.8288,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2014,26284,12625,13659,108.190099009901,35153,2.78,1.02,35856.06,2.8356,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Kawakawa",2015,34796,17945,16851,93.9035943159654,50247,2.8,1,50247,2.8,"Kawakawa","Tuna","Euthynnus affinis","Euthynnus affinis","T_Kawa","Kawakawa Tuna"
"Sailfish",1948,176878,176822,56,0.0316702672744342,62520,0.35,9.83,614571.6,3.4405,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1949,140962,140793,169,0.120034376709069,43427,0.31,9.96,432532.92,3.0876,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1950,107396,107313,83,0.0773438446413762,26001,0.24,9.83,255589.83,2.3592,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1951,71321,71321,0,0,23493,0.33,9.12,214256.16,3.0096,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1952,21113,21113,0,0,6338,0.3,8.94,56661.72,2.682,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1953,25673,25673,0,0,5869,0.23,8.88,52116.72,2.0424,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1954,11842,11842,0,0,1844,0.16,8.98,16559.12,1.4368,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1955,6306,6306,0,0,1158,0.18,9.01,10433.58,1.6218,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1956,9710,9710,0,0,1467,0.15,8.88,13026.96,1.332,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1957,7846,7876,-30,-0.380904012188928,1504,0.19,8.59,12919.36,1.6321,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1958,16853,16853,0,0,2603,0.15,8.35,21735.05,1.2525,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1959,19415,19415,0,0,2415,0.12,8.3,20044.5,0.996,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1960,9127,9127,0,0,1983,0.22,8.16,16181.28,1.7952,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1961,4578,4578,0,0,816,0.18,8.07,6585.12,1.4526,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1962,5717,5717,0,0,905,0.16,7.99,7230.95,1.2784,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1963,5885,5865,20,0.341005967604433,932,0.16,7.89,7353.48,1.2624,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1964,11275,11275,0,0,1570,0.14,7.79,12230.3,1.0906,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1965,10872,10872,0,0,1733,0.16,7.66,13274.78,1.2256,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1966,16162,16111,51,0.316553907268326,2582,0.16,7.45,19235.9,1.192,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1967,19405,19405,0,0,3351,0.17,7.23,24227.73,1.2291,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1968,12578,12578,0,0,2491,0.2,6.94,17287.54,1.388,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1969,6122,6122,0,0,2483,0.41,6.58,16338.14,2.6978,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1970,2743,2640,103,3.90151515151515,486,0.18,6.22,3022.92,1.1196,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1971,999,969,30,3.09597523219814,311,0.32,5.96,1853.56,1.9072,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1972,967,967,0,0,342,0.35,5.78,1976.76,2.023,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1973,1509,1344,165,12.2767857142857,450,0.34,5.44,2448,1.8496,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1974,853,778,75,9.6401028277635,213,0.27,4.9,1043.7,1.323,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1975,1205,820,385,46.9512195121951,699,0.85,4.49,3138.51,3.8165,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1976,2343,1676,667,39.7971360381862,693,0.41,4.24,2938.32,1.7384,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1977,1407,1179,228,19.3384223918575,998,0.85,3.98,3972.04,3.383,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1978,697,372,325,87.3655913978495,223,0.6,3.7,825.1,2.22,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1979,2281,1607,674,41.9415059116366,1226,0.76,3.33,4082.58,2.5308,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1980,957,679,278,40.9425625920471,602,0.89,2.93,1763.86,2.6077,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1981,1048,843,205,24.3179122182681,609,0.72,2.66,1619.94,1.9152,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1982,1391,991,400,40.3632694248234,827,0.83,2.5,2067.5,2.075,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1983,2159,1714,445,25.9626604434072,2068,1.21,2.42,5004.56,2.9282,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1984,2540,2161,379,17.5381767700139,2652,1.23,2.32,6152.64,2.8536,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1985,1118,902,216,23.9467849223947,1443,1.6,2.24,3232.32,3.584,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1986,11882,11733,149,1.26992244097844,11987,1.02,2.2,26371.4,2.244,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1987,4229,4096,133,3.2470703125,7779,1.9,2.13,16569.27,4.047,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1988,4783,4470,313,7.00223713646532,5827,1.3,2.04,11887.08,2.652,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1989,8332,7789,543,6.97136988060085,8567,1.1,1.95,16705.65,2.145,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1990,9405,9139,266,2.91060291060291,10479,1.15,1.85,19386.15,2.1275,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1991,15262,13910,1352,9.7196261682243,12073,0.87,1.77,21369.21,1.5399,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1992,5480,5143,337,6.55259576122886,5325,1.04,1.72,9159,1.7888,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1993,8412,7518,894,11.8914604948125,7596,1.01,1.67,12685.32,1.6867,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1994,7112,6652,460,6.91521346963319,8081,1.21,1.63,13172.03,1.9723,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1995,18119,17115,1004,5.86619924043237,14265,0.83,1.58,22538.7,1.3114,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1996,9934,9679,255,2.63456968695113,9556,0.99,1.54,14716.24,1.5246,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1997,22141,21232,909,4.28127354935946,22464,1.06,1.5,33696,1.59,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1998,16994,16349,645,3.94519542479662,13723,0.84,1.48,20310.04,1.2432,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",1999,17467,16920,547,3.23286052009456,17753,1.05,1.45,25741.85,1.5225,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2000,16699,6189,10510,169.817417999677,8033,1.3,1.4,11246.2,1.82,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2001,23081,13256,9825,74.1173808086904,12435,0.94,1.36,16911.6,1.2784,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2002,21499,11008,10491,95.3034156976744,15414,1.4,1.34,20654.76,1.876,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2003,18769,3493,15276,437.331806470083,2677,0.77,1.31,3506.87,1.0087,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2004,17231,7580,9651,127.321899736148,9758,1.29,1.28,12490.24,1.6512,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2005,20951,7419,13532,182.396549400189,8479,1.14,1.24,10513.96,1.4136,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2006,23650,18183,5467,30.0665456745312,15303,0.84,1.2,18363.6,1.008,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2007,27784,25903,1881,7.26170713816932,24767,0.96,1.16,28729.72,1.1136,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2008,24565,11251,13314,118.336147897965,11760,1.05,1.12,13171.2,1.176,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2009,30505,22438,8067,35.9524021748819,20508,0.91,1.13,23174.04,1.0283,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2010,34859,32608,2251,6.90321393523062,41241,1.26,1.11,45777.51,1.3986,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2011,34376,17897,16479,92.0768843940325,26023,1.45,1.07,27844.61,1.5515,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2012,24135,19210,4925,25.6376887038001,35554,1.85,1.05,37331.7,1.9425,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2013,27537,11875,15662,131.890526315789,17007,1.43,1.04,17687.28,1.4872,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2014,51088,34464,16624,48.2358402971216,33402,0.97,1.02,34070.04,0.9894,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Sailfish",2015,43177,36695,6482,17.6645319525821,33371,0.91,1,33371,0.91,"Sailfish","Billfishes","Istiophorus","Istiophorus platypterus","B_Sail","Sailfish"
"Shortnosespearfish",1948,NA,NA,NA,NA,NA,NA,9.83,NA,NA,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1949,NA,NA,NA,NA,NA,NA,9.96,NA,NA,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1950,80,80,0,0,16,0.2,9.83,157.28,1.966,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1951,NA,NA,NA,NA,NA,NA,9.12,NA,NA,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1952,1672,1672,0,0,484,0.29,8.94,4326.96,2.5926,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1953,3741,3741,0,0,725,0.19,8.88,6438,1.6872,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1954,16302,16302,0,0,2334,0.14,8.98,20959.32,1.2572,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1955,1765,1765,0,0,505,0.29,9.01,4550.05,2.6129,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1956,542,542,0,0,96,0.18,8.88,852.48,1.5984,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1957,1862,1862,0,0,278,0.15,8.59,2388.02,1.2885,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1958,2824,2778,46,1.65586753059755,477,0.17,8.35,3982.95,1.4195,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1959,1405,1405,0,0,203,0.15,8.3,1684.9,1.245,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1960,1088,1088,0,0,334,0.31,8.16,2725.44,2.5296,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1961,1303,1303,0,0,244,0.19,8.07,1969.08,1.5333,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1962,NA,NA,NA,NA,NA,NA,7.99,NA,NA,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1963,199,199,0,0,32,0.17,7.89,252.48,1.3413,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1964,1632,1610,22,1.36645962732919,241,0.15,7.79,1877.39,1.1685,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1965,1493,1493,0,0,202,0.14,7.66,1547.32,1.0724,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1966,2064,2064,0,0,307,0.15,7.45,2287.15,1.1175,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1967,2072,2072,0,0,347,0.17,7.23,2508.81,1.2291,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1968,NA,NA,NA,NA,NA,NA,6.94,NA,NA,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1969,9364,9276,88,0.948684777921518,2359,0.25,6.58,15522.22,1.645,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1970,23171,22916,255,1.11275964391691,4871,0.21,6.22,30297.62,1.3062,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1971,5605,5140,465,9.04669260700389,1495,0.29,5.96,8910.2,1.7284,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1972,6198,5796,402,6.93581780538302,2302,0.4,5.78,13305.56,2.312,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1973,8224,7404,820,11.07509454349,3233,0.44,5.44,17587.52,2.3936,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
"Shortnosespearfish",1974,14308,12064,2244,18.6007957559682,4797,0.4,4.9,23505.3,1.96,"Shortnosespearfish","Billfishes","Tetrapturus","Tetrapturus angustirostris","B_ShSpr","Shortnose spearfish"
