"Species","Caught","Sold","Value","PricePerLb","Year","InflAdj","AdjValue","AdjPricePerLb"
"Bigeyetuna",504045,503760,683843,1.36,1972,5.78,3952612.54,7.8608
"Bigeyetuna",408467,408640,688285,1.68,1973,5.44,3744270.4,9.1392
"Bigeyetuna",412922,412483,730814,1.77,1974,4.9,3580988.6,8.673
"Bigeyetuna",346542,342968,673419,1.96,1975,4.49,3023651.31,8.8004
"Bigeyetuna",431700,431479,820893,1.9,1976,4.24,3480586.32,8.056
"Bigeyetuna",530498,530100,1099442,2.07,1977,3.98,4375779.16,8.2386
"Bigeyetuna",432882,432490,1216187,2.81,1978,3.7,4499891.9,10.397
"Bigeyetuna",185800,185606,629600,3.39,1979,3.33,2096568,11.2887
"Bigeyetuna",11090,10039,21115,2.1,1980,2.93,61866.95,6.153
"Bigeyetuna",29595,29339,77677,2.65,1981,2.66,206620.82,7.049
"Bigeyetuna",71771,70489,185522,2.63,1982,2.5,463805,6.575
"Bigeyetuna",264356,264024,621214,2.35,1983,2.42,1503337.88,5.687
"Bigeyetuna",122997,121439,287828,2.37,1984,2.32,667760.96,5.4984
"Bigeyetuna",170647,169288,418293,2.47,1985,2.24,936976.32,5.5328
"Bigeyetuna",233750,280444,621918,2.22,1986,2.2,1368219.6,4.884
"Bigeyetuna",168661,164531,583847,3.55,1987,2.13,1243594.11,7.5615
"Bigeyetuna",299390,287935,1027162,3.57,1988,2.04,2095410.48,7.2828
"Bigeyetuna",1542792,1532501,5172943,3.38,1989,1.95,10087238.85,6.591
"Bigeyetuna",2541091,2500925,8684869,3.47,1990,1.85,16067007.65,6.4195
"Bigeyetuna",3145200,3112817,11151579,3.58,1991,1.77,19738294.83,6.3366
"Bigeyetuna",2914231,2894358,10481625,3.62,1992,1.72,18028395,6.2264
"Bigeyetuna",3917134,3896903,13397573,3.44,1993,1.67,22373946.91,5.7448
"Bigeyetuna",3877160,3817338,14196679,3.72,1994,1.63,23140586.77,6.0636
"Bigeyetuna",4037293,3998675,13414423,3.35,1995,1.58,21194788.34,5.293
"Bigeyetuna",3714233,3694994,12734276,3.45,1996,1.54,19610785.04,5.313
"Bigeyetuna",4633816,4573868,14097407,3.08,1997,1.5,21146110.5,4.62
"Bigeyetuna",6919164,6869325,19230166,2.8,1998,1.48,28460645.68,4.144
"Bigeyetuna",5553881,5517710,18247372,3.31,1999,1.45,26458689.4,4.7995
"Bigeyetuna",6672879,6642170,22889305,3.45,2000,1.4,32045027,4.83
"Bigeyetuna",6097833,6097833,19018820,3.12,2001,1.36,25865595.2,4.2432
"Bigeyetuna",10814925,10640864,28480109,2.68,2002,1.34,38163346.06,3.5912
"Bigeyetuna",8375936,8270791,25784172,3.12,2003,1.31,33777265.32,4.0872
"Bigeyetuna",10408085,9838225,28732379,2.92,2004,1.28,36777445.12,3.7376
"Bigeyetuna",11866843,10934526,36058686,3.3,2005,1.24,44712770.64,4.092
"Bigeyetuna",10580304,9965916,33665935,3.38,2006,1.2,40399122,4.056
"Bigeyetuna",13621299,12881477,41992494,3.26,2007,1.16,48711293.04,3.7816
"Bigeyetuna",13773668,13382891,49701652,3.71,2008,1.12,55665850.24,4.1552
"Bigeyetuna",10973174,10757678,39378277,3.66,2009,1.13,44497453.01,4.1358
"Bigeyetuna",13308733,13095544,50965276,3.89,2010,1.11,56571456.36,4.3179
"Bigeyetuna",13135008,12883845,53091060,4.12,2011,1.07,56807434.2,4.4084
"Bigeyetuna",14417241,13966891,64648558,4.63,2012,1.05,67880985.9,4.8615
"Bigeyetuna",15864996,15689465,66043177,4.21,2013,1.04,68684904.08,4.3784
"Bigeyetuna",16421606,15947545,60668484,3.8,2014,1.02,61881853.68,3.876
"Bigeyetuna",19731312,18740292,70845432,3.78,2015,1,70845432,3.78
"Bigeyes",5469,5222,2610,0.5,1948,9.83,25656.3,4.915
"Bigeyes",6895,6801,3031,0.45,1949,9.96,30188.76,4.482
"Bigeyes",7109,6969,3134,0.45,1950,9.83,30807.22,4.4235
"Bigeyes",7312,7280,3086,0.42,1951,9.12,28144.32,3.8304
"Bigeyes",5969,5927,2770,0.47,1952,8.94,24763.8,4.2018
"Bigeyes",3957,3941,1954,0.5,1953,8.88,17351.52,4.44
"Bigeyes",5082,4938,2251,0.46,1954,8.98,20213.98,4.1308
"Bigeyes",6994,6929,3254,0.47,1955,9.01,29318.54,4.2347
"Bigeyes",7937,7876,3634,0.46,1956,8.88,32269.92,4.0848
"Bigeyes",6871,6658,2582,0.39,1957,8.59,22179.38,3.3501
"Bigeyes",33360,32533,8845,0.27,1958,8.35,73855.75,2.2545
"Bigeyes",18515,17270,6881,0.4,1959,8.3,57112.3,3.32
"Bigeyes",7616,7602,3084,0.41,1960,8.16,25165.44,3.3456
"Bigeyes",3560,3551,1341,0.38,1961,8.07,10821.87,3.0666
"Bigeyes",2069,1981,854,0.43,1962,7.99,6823.46,3.4357
"Bigeyes",2472,2407,1034,0.43,1963,7.89,8158.26,3.3927
"Bigeyes",2915,2756,1159,0.42,1964,7.79,9028.61,3.2718
"Bigeyes",4999,4868,1893,0.39,1965,7.66,14500.38,2.9874
"Bigeyes",6668,6574,2138,0.33,1966,7.45,15928.1,2.4585
"Bigeyes",5254,5127,1693,0.33,1967,7.23,12240.39,2.3859
"Bigeyes",1855,1790,704,0.39,1968,6.94,4885.76,2.7066
"Bigeyes",2583,2223,932,0.42,1969,6.58,6132.56,2.7636
"Bigeyes",1719,1655,774,0.47,1970,6.22,4814.28,2.9234
"Bigeyes",3192,3003,1692,0.56,1971,5.96,10084.32,3.3376
"Bigeyes",3294,3153,1913,0.61,1972,5.78,11057.14,3.5258
"Bigeyes",5356,5121,3292,0.64,1973,5.44,17908.48,3.4816
"Bigeyes",2205,1773,1267,0.71,1974,4.9,6208.3,3.479
"Bigeyes",3517,3102,2423,0.78,1975,4.49,10879.27,3.5022
"Bigeyes",3427,3260,2827,0.87,1976,4.24,11986.48,3.6888
"Bigeyes",6883,6232,6176,0.99,1977,3.98,24580.48,3.9402
"Bigeyes",10502,10195,11038,1.08,1978,3.7,40840.6,3.996
"Bigeyes",6659,6479,7616,1.18,1979,3.33,25361.28,3.9294
"Bigeyes",7174,6630,8119,1.22,1980,2.93,23788.67,3.5746
"Bigeyes",10224,9898,10285,1.04,1981,2.66,27358.1,2.7664
"Bigeyes",3824,3458,4390,1.27,1982,2.5,10975,3.175
"Bigeyes",4166,3896,4987,1.28,1983,2.42,12068.54,3.0976
"Bigeyes",4756,4298,5971,1.39,1984,2.32,13852.72,3.2248
"Bigeyes",5301,4951,7324,1.48,1985,2.24,16405.76,3.3152
"Bigeyes",10285,9661,15132,1.57,1986,2.2,33290.4,3.454
"Bigeyes",11448,10583,17073,1.61,1987,2.13,36365.49,3.4293
"Bigeyes",11132,10466,19546,1.87,1988,2.04,39873.84,3.8148
"Bigeyes",5062,4761,8115,1.7,1989,1.95,15824.25,3.315
"Bigeyes",4106,3425,6311,1.84,1990,1.85,11675.35,3.404
"Bigeyes",4939,4396,9319,2.12,1991,1.77,16494.63,3.7524
"Bigeyes",6648,5838,12454,2.13,1992,1.72,21420.88,3.6636
"Bigeyes",4628,4146,9073,2.19,1993,1.67,15151.91,3.6573
"Bigeyes",5399,4972,12774,2.57,1994,1.63,20821.62,4.1891
"Bigeyes",3869,3503,8722,2.49,1995,1.58,13780.76,3.9342
"Bigeyes",5118,4670,11671,2.5,1996,1.54,17973.34,3.85
"Bigeyes",5583,5175,13435,2.6,1997,1.5,20152.5,3.9
"Bigeyes",4706,3902,9774,2.5,1998,1.48,14465.52,3.7
"Bigeyes",4595,4314,11029,2.56,1999,1.45,15992.05,3.712
"Bigeyes",3957,3632,8818,2.43,2000,1.4,12345.2,3.402
"Bigeyes",3868,3278,9517,2.9,2001,1.36,12943.12,3.944
"Bigeyes",5449,4424,12643,2.86,2002,1.34,16941.62,3.8324
"Bigeyes",6242,6221,19350,3.11,2003,1.31,25348.5,4.0741
"Bigeyes",15482,12015,27594,2.3,2004,1.28,35320.32,2.944
"Bigeyes",6403,5708,15299,2.68,2005,1.24,18970.76,3.3232
"Bigeyes",3283,3055,9798,3.21,2006,1.2,11757.6,3.852
"Bigeyes",5197,4110,13619,3.31,2007,1.16,15798.04,3.8396
"Bigeyes",3987,3243,10430,3.22,2008,1.12,11681.6,3.6064
"Bigeyes",2886,2520,8847,3.51,2009,1.13,9997.11,3.9663
"Bigeyes",4573,4559,15473,3.39,2010,1.11,17175.03,3.7629
"Bigeyes",3235,3073,11149,3.63,2011,1.07,11929.43,3.8841
"Bigeyes",3818,3441,12836,3.73,2012,1.05,13477.8,3.9165
"Bigeyes",6099,5811,21201,3.65,2013,1.04,22049.04,3.796
"Bigeyes",7157,6916,27502,3.98,2014,1.02,28052.04,4.0596
"Bigeyes",8369,7918,32546,4.11,2015,1,32546,4.11
"Billfishes(unknown)",31372,31370,7660,0.24,1948,9.83,75297.8,2.3592
"Billfishes(unknown)",21645,21600,6972,0.32,1949,9.96,69441.12,3.1872
"Billfishes(unknown)",31077,30977,6623,0.21,1950,9.83,65104.09,2.0643
"Billfishes(unknown)",36228,36228,8506,0.23,1951,9.12,77574.72,2.0976
"Billfishes(unknown)",12318,12318,3938,0.32,1952,8.94,35205.72,2.8608
"Billfishes(unknown)",2963,2963,611,0.21,1953,8.88,5425.68,1.8648
"Billfishes(unknown)",3846,3846,1034,0.27,1954,8.98,9285.32,2.4246
"Billfishes(unknown)",9490,9490,1975,0.21,1955,9.01,17794.75,1.8921
"Billfishes(unknown)",2630,2630,477,0.18,1956,8.88,4235.76,1.5984
"Billfishes(unknown)",3197,3085,818,0.27,1957,8.59,7026.62,2.3193
"Billfishes(unknown)",2150,2150,268,0.13,1958,8.35,2237.8,1.0855
"Billfishes(unknown)",382,382,118,0.31,1959,8.3,979.4,2.573
"Billfishes(unknown)",1663,615,102,0.17,1960,8.16,832.32,1.3872
"Billfishes(unknown)",365,365,73,0.2,1961,8.07,589.11,1.614
"Billfishes(unknown)",124,124,31,0.25,1962,7.99,247.69,1.9975
"Billfishes(unknown)",582,382,57,0.15,1963,7.89,449.73,1.1835
"Billfishes(unknown)",-99999,-99999,-99999,-99999,1964,7.79,-99999,-99999
"Billfishes(unknown)",212,212,92,0.44,1965,7.66,704.72,3.3704
"Billfishes(unknown)",958,698,272,0.39,1966,7.45,2026.4,2.9055
"Billfishes(unknown)",24,24,1,0.05,1967,7.23,7.23,0.3615
"Billfishes(unknown)",895,546,317,0.58,1968,6.94,2199.98,4.0252
"Billfishes(unknown)",116,116,58,0.5,1969,6.58,381.64,3.29
"Billfishes(unknown)",-99999,-99999,-99999,-99999,1970,6.22,-99999,-99999
"Billfishes(unknown)",508,508,25,0.05,1971,5.96,149,0.298
"Billfishes(unknown)",649,634,139,0.22,1972,5.78,803.42,1.2716
"Billfishes(unknown)",2004,2004,556,0.28,1973,5.44,3024.64,1.5232
"Billfishes(unknown)",444,444,222,0.5,1974,4.9,1087.8,2.45
"Billfishes(unknown)",2963,2924,864,0.3,1975,4.49,3879.36,1.347
"Billfishes(unknown)",-99999,-99999,-99999,-99999,1976,4.24,-99999,-99999
"Billfishes(unknown)",138,138,62,0.45,1977,3.98,246.76,1.791
"Billfishes(unknown)",-99999,-99999,-99999,-99999,1978,3.7,-99999,-99999
"Billfishes(unknown)",2,0,0,0,1979,3.33,0,0
"Billfishes(unknown)",-99999,-99999,-99999,-99999,1980,2.93,-99999,-99999
"Billfishes(unknown)",459,205,266,1.3,1981,2.66,707.56,3.458
"Billfishes(unknown)",82,0,0,0,1982,2.5,0,0
"Billfishes(unknown)",240,240,420,1.75,1983,2.42,1016.4,4.235
"Billfishes(unknown)",495,495,333,0.67,1984,2.32,772.56,1.5544
"Billfishes(unknown)",360,360,864,2.4,1985,2.24,1935.36,5.376
"Billfishes(unknown)",125,125,210,1.68,1986,2.2,462,3.696
"Billfishes(unknown)",714,633,754,1.19,1987,2.13,1606.02,2.5347
"Billfishes(unknown)",844,797,2210,2.77,1988,2.04,4508.4,5.6508
"Billfishes(unknown)",315,315,381,1.21,1989,1.95,742.95,2.3595
"Billfishes(unknown)",13623,5023,12424,2.47,1990,1.85,22984.4,4.5695
"Billfishes(unknown)",40,0,0,0,1991,1.77,0,0
"Billfishes(unknown)",55,0,0,0,1992,1.72,0,0
"Billfishes(unknown)",-99999,-99999,-99999,-99999,1993,1.67,-99999,-99999
"Billfishes(unknown)",-99999,-99999,-99999,-99999,1994,1.63,-99999,-99999
"Billfishes(unknown)",4090,4090,6872,1.68,1995,1.58,10857.76,2.6544
"Billfishes(unknown)",704,704,330,0.47,1996,1.54,508.2,0.7238
"Billfishes(unknown)",1269,510,393,0.77,1997,1.5,589.5,1.155
"Billfishes(unknown)",987,912,1599,1.75,1998,1.48,2366.52,2.59
"Billfishes(unknown)",5626,5301,7335,1.38,1999,1.45,10635.75,2.001
"Billfishes(unknown)",8470,8470,5919,0.7,2000,1.4,8286.6,0.98
"Billfishes(unknown)",9727,975,688,0.71,2001,1.36,935.68,0.9656
"Billfishes(unknown)",7054,98,147,1.5,2002,1.34,196.98,2.01
"Billfishes(unknown)",15370,2147,2936,1.37,2003,1.31,3846.16,1.7947
"Billfishes(unknown)",14864,684,906,1.32,2004,1.28,1159.68,1.6896
"Billfishes(unknown)",8474,314,318,1.01,2005,1.24,394.32,1.2524
"Billfishes(unknown)",9143,271,347,1.28,2006,1.2,416.4,1.536
"Billfishes(unknown)",5152,736,373,0.51,2007,1.16,432.68,0.5916
"Billfishes(unknown)",5054,120,90,0.75,2008,1.12,100.8,0.84
"Billfishes(unknown)",1305,75,150,2,2009,1.13,169.5,2.26
"Billfishes(unknown)",2564,917,873,0.95,2010,1.11,969.03,1.0545
"Billfishes(unknown)",1771,377,880,2.33,2011,1.07,941.6,2.4931
"Billfishes(unknown)",1851,722,1777,2.46,2012,1.05,1865.85,2.583
"Billfishes(unknown)",1980,0,0,0,2013,1.04,0,0
"Billfishes(unknown)",1372,382,627,1.64,2014,1.02,639.54,1.6728
"Billfishes(unknown)",3240,0,0,0,2015,1,0,0
"Blackmarlin",-99999,-99999,-99999,-99999,1948,9.83,-99999,-99999
"Blackmarlin",-99999,-99999,-99999,-99999,1949,9.96,-99999,-99999
"Blackmarlin",11376,11376,2065,0.18,1950,9.83,20298.95,1.7694
"Blackmarlin",9941,9941,2826,0.28,1951,9.12,25773.12,2.5536
"Blackmarlin",8247,7920,2359,0.3,1952,8.94,21089.46,2.682
"Blackmarlin",10118,9951,2107,0.21,1953,8.88,18710.16,1.8648
"Blackmarlin",12312,12215,1505,0.12,1954,8.98,13514.9,1.0776
"Blackmarlin",18496,18496,3224,0.17,1955,9.01,29048.24,1.5317
"Blackmarlin",20794,20594,4072,0.2,1956,8.88,36159.36,1.776
"Blackmarlin",18184,18184,4102,0.23,1957,8.59,35236.18,1.9757
"Blackmarlin",27223,27223,5462,0.2,1958,8.35,45607.7,1.67
"Blackmarlin",21016,21016,4387,0.21,1959,8.3,36412.1,1.743
"Blackmarlin",9469,9469,2579,0.27,1960,8.16,21044.64,2.2032
"Blackmarlin",16238,16238,4912,0.3,1961,8.07,39639.84,2.421
"Blackmarlin",20990,20780,5865,0.28,1962,7.99,46861.35,2.2372
"Blackmarlin",1369,1369,579,0.42,1963,7.89,4568.31,3.3138
"Blackmarlin",5980,5530,2140,0.39,1964,7.79,16670.6,3.0381
"Blackmarlin",3426,3098,1149,0.37,1965,7.66,8801.34,2.8342
"Blackmarlin",12438,12438,4521,0.36,1966,7.45,33681.45,2.682
"Blackmarlin",4896,4896,1830,0.37,1967,7.23,13230.9,2.6751
"Blackmarlin",4514,4514,2916,0.65,1968,6.94,20237.04,4.511
"Blackmarlin",1504,1504,939,0.62,1969,6.58,6178.62,4.0796
"Blackmarlin",1515,1460,1012,0.69,1970,6.22,6294.64,4.2918
"Blackmarlin",3657,2224,1471,0.66,1971,5.96,8767.16,3.9336
"Blackmarlin",465,103,15,0.15,1972,5.78,86.7,0.867
"Blackmarlin",1437,687,519,0.76,1973,5.44,2823.36,4.1344
"Blackmarlin",546,546,460,0.84,1974,4.9,2254,4.116
"Blackmarlin",1083,723,475,0.66,1975,4.49,2132.75,2.9634
"Blackmarlin",6873,5464,2233,0.41,1976,4.24,9467.92,1.7384
"Blackmarlin",8077,5493,2555,0.47,1977,3.98,10168.9,1.8706
"Blackmarlin",1368,424,434,1.02,1978,3.7,1605.8,3.774
"Blackmarlin",11140,8160,4725,0.58,1979,3.33,15734.25,1.9314
"Blackmarlin",5870,5148,3800,0.74,1980,2.93,11134,2.1682
"Blackmarlin",10324,8233,4857,0.59,1981,2.66,12919.62,1.5694
"Blackmarlin",15533,12798,11271,0.88,1982,2.5,28177.5,2.2
"Blackmarlin",39524,37343,36034,0.96,1983,2.42,87202.28,2.3232
"Blackmarlin",11572,8202,9793,1.19,1984,2.32,22719.76,2.7608
"Blackmarlin",10929,10706,12643,1.18,1985,2.24,28320.32,2.6432
"Blackmarlin",11635,10343,8866,0.86,1986,2.2,19505.2,1.892
"Blackmarlin",23525,23166,21477,0.93,1987,2.13,45746.01,1.9809
"Blackmarlin",20969,20579,18185,0.88,1988,2.04,37097.4,1.7952
"Blackmarlin",33395,30024,30120,1,1989,1.95,58734,1.95
"Blackmarlin",38748,35830,37383,1.04,1990,1.85,69158.55,1.924
"Blackmarlin",35038,34244,30322,0.89,1991,1.77,53669.94,1.5753
"Blackmarlin",25686,24491,29612,1.21,1992,1.72,50932.64,2.0812
"Blackmarlin",22531,21405,21053,0.98,1993,1.67,35158.51,1.6366
"Blackmarlin",32987,30256,35607,1.18,1994,1.63,58039.41,1.9234
"Blackmarlin",44711,43302,118081,2.73,1995,1.58,186567.98,4.3134
"Blackmarlin",23407,21301,19332,0.91,1996,1.54,29771.28,1.4014
"Blackmarlin",14798,13660,19809,1.45,1997,1.5,29713.5,2.175
"Blackmarlin",10473,10173,12201,1.2,1998,1.48,18057.48,1.776
"Blackmarlin",11418,10576,12558,1.19,1999,1.45,18209.1,1.7255
"Blackmarlin",83764,24657,32175,1.3,2000,1.4,45045,1.82
"Blackmarlin",44510,43313,41071,0.95,2001,1.36,55856.56,1.292
"Blackmarlin",10332,8077,9382,1.16,2002,1.34,12571.88,1.5544
"Blackmarlin",7063,4068,4373,1.07,2003,1.31,5728.63,1.4017
"Blackmarlin",9718,7194,11039,1.53,2004,1.28,14129.92,1.9584
"Blackmarlin",4539,2461,2740,1.11,2005,1.24,3397.6,1.3764
"Blackmarlin",10882,8946,9872,1.1,2006,1.2,11846.4,1.32
"Blackmarlin",7962,4769,6157,1.29,2007,1.16,7142.12,1.4964
"Blackmarlin",8253,6216,4672,0.75,2008,1.12,5232.64,0.84
"Blackmarlin",5118,690,1746,2.53,2009,1.13,1972.98,2.8589
"Blackmarlin",5599,0,0,0,2010,1.11,0,0
"Blackmarlin",8454,337,421,1.25,2011,1.07,450.47,1.3375
"Blackmarlin",8315,2190,3861,1.76,2012,1.05,4054.05,1.848
"Blackmarlin",8865,4177,4825,1.16,2013,1.04,5018,1.2064
"Blackmarlin",22499,21719,33317,1.53,2014,1.02,33983.34,1.5606
"Blackmarlin",14155,12180,15951,1.31,2015,1,15951,1.31
"Bluemarlin",681224,680249,257033,0.38,1948,9.83,2526634.39,3.7354
"Bluemarlin",534020,533823,217377,0.41,1949,9.96,2165074.92,4.0836
"Bluemarlin",521245,532654,150893,0.28,1950,9.83,1483278.19,2.7524
"Bluemarlin",588652,587710,186008,0.32,1951,9.12,1696392.96,2.9184
"Bluemarlin",557322,557269,192157,0.34,1952,8.94,1717883.58,3.0396
"Bluemarlin",577482,580132,136618,0.24,1953,8.88,1213167.84,2.1312
"Bluemarlin",893631,893583,149575,0.17,1954,8.98,1343183.5,1.5266
"Bluemarlin",475306,472235,109367,0.23,1955,9.01,985396.67,2.0723
"Bluemarlin",473793,470591,103675,0.22,1956,8.88,920634,1.9536
"Bluemarlin",326269,324609,80693,0.25,1957,8.59,693152.87,2.1475
"Bluemarlin",304536,302289,67477,0.22,1958,8.35,563432.95,1.837
"Bluemarlin",434696,428908,110383,0.26,1959,8.3,916178.9,2.158
"Bluemarlin",319303,316596,90680,0.29,1960,8.16,739948.8,2.3664
"Bluemarlin",269145,268123,75106,0.28,1961,8.07,606105.42,2.2596
"Bluemarlin",184303,179199,50079,0.28,1962,7.99,400131.21,2.2372
"Bluemarlin",190330,187857,56158,0.3,1963,7.89,443086.62,2.367
"Bluemarlin",174577,169826,47909,0.28,1964,7.79,373211.11,2.1812
"Bluemarlin",171753,168505,44581,0.26,1965,7.66,341490.46,1.9916
"Bluemarlin",147377,144059,44028,0.31,1966,7.45,328008.6,2.3095
"Bluemarlin",145387,142552,40721,0.29,1967,7.23,294412.83,2.0967
"Bluemarlin",105072,95088,37115,0.39,1968,6.94,257578.1,2.7066
"Bluemarlin",147237,134306,57379,0.43,1969,6.58,377553.82,2.8294
"Bluemarlin",222348,173699,68963,0.4,1970,6.22,428949.86,2.488
"Bluemarlin",111155,46968,21882,0.47,1971,5.96,130416.72,2.8012
"Bluemarlin",55183,3001,339,0.11,1972,5.78,1959.42,0.6358
"Bluemarlin",84089,33385,12886,0.39,1973,5.44,70099.84,2.1216
"Bluemarlin",125145,76872,22967,0.3,1974,4.9,112538.3,1.47
"Bluemarlin",105393,72767,24562,0.34,1975,4.49,110283.38,1.5266
"Bluemarlin",190598,131466,52107,0.4,1976,4.24,220933.68,1.696
"Bluemarlin",366195,273476,109505,0.4,1977,3.98,435829.9,1.592
"Bluemarlin",537318,428789,206095,0.48,1978,3.7,762551.5,1.776
"Bluemarlin",438037,351114,176535,0.5,1979,3.33,587861.55,1.665
"Bluemarlin",442872,383753,191513,0.5,1980,2.93,561133.09,1.465
"Bluemarlin",482464,419273,241490,0.58,1981,2.66,642363.4,1.5428
"Bluemarlin",455718,396716,271462,0.68,1982,2.5,678655,1.7
"Bluemarlin",353880,314240,252272,0.8,1983,2.42,610498.24,1.936
"Bluemarlin",347864,302051,227842,0.75,1984,2.32,528593.44,1.74
"Bluemarlin",326401,300711,301240,1,1985,2.24,674777.6,2.24
"Bluemarlin",497949,460872,385937,0.84,1986,2.2,849061.4,1.848
"Bluemarlin",581805,528226,462263,0.88,1987,2.13,984620.19,1.8744
"Bluemarlin",642929,582274,504575,0.87,1988,2.04,1029333,1.7748
"Bluemarlin",1126869,1051799,932714,0.89,1989,1.95,1818792.3,1.7355
"Bluemarlin",1203118,1139248,976320,0.86,1990,1.85,1806192,1.591
"Bluemarlin",1304494,1179201,958059,0.81,1991,1.77,1695764.43,1.4337
"Bluemarlin",896592,810422,815610,1.01,1992,1.72,1402849.2,1.7372
"Bluemarlin",1124432,1028999,925626,0.9,1993,1.67,1545795.42,1.503
"Bluemarlin",1241500,1156513,1252937,1.08,1994,1.63,2042287.31,1.7604
"Bluemarlin",1388032,1252439,1006544,0.8,1995,1.58,1590339.52,1.264
"Bluemarlin",1494714,1366769,1315813,0.96,1996,1.54,2026352.02,1.4784
"Bluemarlin",1597530,1446755,1360966,0.94,1997,1.5,2041449,1.41
"Bluemarlin",1005293,936365,1040666,1.11,1998,1.48,1540185.68,1.6428
"Bluemarlin",1114745,1008860,1104890,1.1,1999,1.45,1602090.5,1.595
"Bluemarlin",1170564,1008729,1199644,1.19,2000,1.4,1679501.6,1.666
"Bluemarlin",1464133,1192670,1004806,0.84,2001,1.36,1366536.16,1.1424
"Bluemarlin",1042306,875676,1018805,1.16,2002,1.34,1365198.7,1.5544
"Bluemarlin",1139302,959780,825519,0.86,2003,1.31,1081429.89,1.1266
"Bluemarlin",1026223,900108,1112948,1.24,2004,1.28,1424573.44,1.5872
"Bluemarlin",1153208,969984,972200,1,2005,1.24,1205528,1.24
"Bluemarlin",1218163,945856,970895,1.03,2006,1.2,1165074,1.236
"Bluemarlin",854337,747841,913453,1.22,2007,1.16,1059605.48,1.4152
"Bluemarlin",1167582,922099,1018883,1.11,2008,1.12,1141148.96,1.2432
"Bluemarlin",1167215,1033062,1193241,1.16,2009,1.13,1348362.33,1.3108
"Bluemarlin",967612,881487,1128400,1.28,2010,1.11,1252524,1.4208
"Bluemarlin",1229714,917822,1241476,1.35,2011,1.07,1328379.32,1.4445
"Bluemarlin",953443,800195,1454379,1.82,2012,1.05,1527097.95,1.911
"Bluemarlin",1151984,943450,1459615,1.55,2013,1.04,1517999.6,1.612
"Bluemarlin",1447005,1220165,1605874,1.32,2014,1.02,1637991.48,1.3464
"Bluemarlin",1736607,1493685,1717800,1.15,2015,1,1717800,1.15
"Bluespotgrouper",-99999,-99999,-99999,-99999,1948,9.83,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1949,9.96,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1950,9.83,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1951,9.12,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1952,8.94,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1953,8.88,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1954,8.98,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1955,9.01,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1956,8.88,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1957,8.59,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1958,8.35,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1959,8.3,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1960,8.16,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1961,8.07,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1962,7.99,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1963,7.89,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1964,7.79,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1965,7.66,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1966,7.45,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1967,7.23,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1968,6.94,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1969,6.58,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1970,6.22,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1971,5.96,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1972,5.78,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1973,5.44,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1974,4.9,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1975,4.49,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1976,4.24,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1977,3.98,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1978,3.7,-99999,-99999
"Bluespotgrouper",-99999,-99999,-99999,-99999,1979,3.33,-99999,-99999
"Bluespotgrouper",321,321,814,2.54,1980,2.93,2385.02,7.4422
"Bluespotgrouper",1482,1482,3078,2.08,1981,2.66,8187.48,5.5328
"Bluespotgrouper",382,382,539,1.41,1982,2.5,1347.5,3.525
"Bluespotgrouper",364,364,505,1.39,1983,2.42,1222.1,3.3638
